UBIGEO,UBIGEO_INEI,DEPARTAMENTO,PROVINCIA,DISTRITO,pobreza_inf_2018,pobreza_sup_2018,pobreza_mid_2018,grupo_robusto,rank_pobreza,pob2020,valid_candidates,jpp_votes,fp_votes,rp_votes,jpp_share,fp_share,rp_share,jpp_minus_fp_share
020503,020803,Áncash,Casma,Comandante Noel,7.570590719999999,20.31781528,13.944203,17.0,1626.0,2340.0,1157,97,367,52,0.08383751080380294,0.317199654278306,0.0449438202247191,-0.23336214347450304
020505,020804,Áncash,Casma,Yautan,17.63786432,30.842415680000002,24.24014,14.0,1294.0,9140.0,3584,498,1230,199,0.13895089285714285,0.3431919642857143,0.05552455357142857,-0.20424107142857145
020601,020901,Áncash,Corongo,Corongo,29.191348559999998,52.25550744,40.723428,9.0,683.0,1790.0,505,58,109,20,0.11485148514851486,0.21584158415841584,0.039603960396039604,-0.10099009900990098
020602,020902,Áncash,Corongo,Aco,27.979351360000003,60.631026639999995,44.305189,8.0,568.0,380.0,146,14,40,5,0.0958904109589041,0.273972602739726,0.03424657534246575,-0.1780821917808219
020603,020903,Áncash,Corongo,Bambas,46.91816856,77.00392944000001,61.961049,5.0,100.0,481.0,171,82,22,1,0.47953216374269003,0.1286549707602339,0.005847953216374269,0.3508771929824561
020604,020904,Áncash,Corongo,Cusca,21.27732952,50.91885248,36.098091,10.0,873.0,2881.0,1297,366,168,19,0.28218966846569005,0.1295296838858905,0.014649190439475714,0.15265998457979954
020605,020905,Áncash,Corongo,La Pampa,20.82267644,44.95090756,32.886792,11.0,983.0,1078.0,427,41,113,43,0.09601873536299765,0.2646370023419204,0.10070257611241218,-0.16861826697892274
020606,020906,Áncash,Corongo,Yanac,37.64680499999999,67.179693,52.41324899999999,7.0,280.0,666.0,302,48,48,8,0.15894039735099338,0.15894039735099338,0.026490066225165563,0.0
020607,020907,Áncash,Corongo,Yupan,36.43265108,65.31218092,50.872416,7.0,339.0,741.0,161,9,67,4,0.055900621118012424,0.4161490683229814,0.024844720496894408,-0.36024844720496896
020701,021201,Áncash,Huaylas,Caraz,17.53576128,32.16003472,24.847898,14.0,1254.0,26949.0,11101,1004,2855,738,0.0904423024952707,0.25718403747410146,0.06648049725249977,-0.16674173497883077
020702,021202,Áncash,Huaylas,Huallanca,30.85038068,55.50303331999999,43.17670699999999,9.0,601.0,1110.0,606,110,141,23,0.18151815181518152,0.23267326732673269,0.037953795379537955,-0.051155115511551164
020703,021203,Áncash,Huaylas,Huata,42.6936716,65.26763840000001,53.980655000000006,6.0,225.0,1394.0,640,82,232,13,0.128125,0.3625,0.0203125,-0.234375
020704,021204,Áncash,Huaylas,Huaylas,16.95753092,43.71867708,30.338104,12.0,1072.0,1697.0,675,70,229,23,0.1037037037037037,0.33925925925925926,0.034074074074074076,-0.23555555555555557
020705,021205,Áncash,Huaylas,Mato,30.45357592,51.46124008,40.957408,9.0,671.0,1967.0,993,109,328,37,0.10976837865055387,0.33031218529707956,0.03726082578046324,-0.22054380664652568
020706,021206,Áncash,Huaylas,Pamparomas,29.9549016,59.3902404,44.672571000000005,8.0,546.0,8577.0,2803,698,1023,49,0.2490189083125223,0.3649661077417053,0.017481270067784518,-0.115947199429183
020707,021207,Áncash,Huaylas,Pueblo Libre,34.11118628,64.10195772,49.106572,7.0,386.0,6990.0,3511,858,1146,90,0.2443748219880376,0.3264027342637425,0.02563372258615779,-0.08202791227570491
020708,021208,Áncash,Huaylas,Santa Cruz,39.56373036000001,64.89843164,52.231081,7.0,288.0,4588.0,1962,346,614,39,0.1763506625891947,0.3129459734964322,0.019877675840978593,-0.1365953109072375
020709,021210,Áncash,Huaylas,Yuracmarca,41.90626552,67.10574248,54.506004000000004,6.0,216.0,2193.0,924,274,156,18,0.29653679653679654,0.16883116883116883,0.01948051948051948,0.1277056277056277
020710,021209,Áncash,Huaylas,Santo Toribio,35.878367,61.963517,48.920942,7.0,393.0,1092.0,438,76,116,12,0.1735159817351598,0.2648401826484018,0.0273972602739726,-0.091324200913242
020801,021001,Áncash,Huari,Huari,15.63009092,32.86152108,24.245806,14.0,1292.0,9803.0,2873,879,275,86,0.30595196658545076,0.09571876087713192,0.029933867037939436,0.21023320570831883
020802,021003,Áncash,Huari,Cajay,33.35364424,59.70175176,46.527698,8.0,477.0,2661.0,2198,910,126,50,0.4140127388535032,0.05732484076433121,0.022747952684258416,0.356687898089172
020803,021004,Áncash,Huari,Chavín De Huántar,19.252423320000002,39.60960268,29.431013,12.0,1110.0,8462.0,3667,1059,341,172,0.28879192800654485,0.09299154622307063,0.04690482683392419,0.19580038178347423
020804,021005,Áncash,Huari,Huacachi,22.80251792,49.81670008,36.309608999999995,10.0,860.0,1841.0,1021,473,53,30,0.4632713026444662,0.05190989226248776,0.029382957884427033,0.41136141038197843
020805,021007,Áncash,Huari,Huachis,19.04353432,37.90954568,28.47654,12.0,1146.0,3589.0,2144,706,253,48,0.3292910447761194,0.11800373134328358,0.022388059701492536,0.21128731343283585
020806,021006,Áncash,Huari,Huacchis,21.515119119999998,46.97856888,34.246843999999996,11.0,940.0,1401.0,616,239,53,27,0.387987012987013,0.08603896103896104,0.04383116883116883,0.30194805194805197
020807,021008,Áncash,Huari,Huantar,20.54712744,45.74669456,33.146911,11.0,973.0,2746.0,982,357,83,23,0.3635437881873727,0.0845213849287169,0.023421588594704685,0.2790224032586558
020808,021009,Áncash,Huari,Masin,19.04353432,37.90954568,28.47654,12.0,1147.0,1360.0,676,158,70,31,0.23372781065088757,0.10355029585798817,0.04585798816568047,0.1301775147928994
020809,021010,Áncash,Huari,Paucas,20.7151522,40.1742478,30.4447,12.0,1064.0,1565.0,820,268,104,9,0.32682926829268294,0.12682926829268293,0.01097560975609756,0.2
020810,021011,Áncash,Huari,Ponto,28.421940680000002,52.40495932,40.413450000000005,9.0,694.0,2725.0,1597,588,125,55,0.3681903569192235,0.07827175954915466,0.034439574201628055,0.28991859737006886
020811,021012,Áncash,Huari,Rahuapampa,20.7151522,40.1742478,30.4447,12.0,1065.0,751.0,509,122,55,19,0.23968565815324164,0.10805500982318271,0.03732809430255403,0.13163064833005894
020812,021013,Áncash,Huari,Rapayan,22.086697200000003,48.4305868,35.258642,10.0,900.0,1461.0,552,304,33,12,0.5507246376811594,0.059782608695652176,0.021739130434782608,0.49094202898550726
020813,021014,Áncash,Huari,San Marcos,14.181985960000002,35.38839804,24.785192000000002,14.0,1256.0,19498.0,14291,2631,1414,563,0.18410188230354768,0.09894339094535022,0.039395423693233504,0.08515849135819746
020814,021015,Áncash,Huari,San Pedro De Chana,28.594177480000006,52.47104252,40.532610000000005,9.0,691.0,2694.0,1328,689,140,53,0.5188253012048193,0.10542168674698796,0.039909638554216864,0.41340361445783136
020815,021016,Áncash,Huari,Uco,27.71929172,52.469850279999996,40.094571,9.0,708.0,1293.0,697,128,89,64,0.1836441893830703,0.12769010043041606,0.09182209469153516,0.055954088952654246
020816,021002,Áncash,Huari,Anra,28.05627724,55.075880760000004,41.566079,9.0,654.0,1414.0,809,228,138,25,0.28182941903584674,0.17058096415327564,0.030902348578491966,0.1112484548825711
020901,021301,Áncash,Mariscal Luzuriaga,Piscobamba,22.858165359999997,40.41313664,31.635650999999996,12.0,1032.0,3122.0,1058,425,60,21,0.4017013232514178,0.05671077504725898,0.01984877126654064,0.3449905482041588
020902,021302,Áncash,Mariscal Luzuriaga,Casca,40.828211800000005,75.24412620000001,58.03616900000001,6.0,145.0,4015.0,1593,818,130,35,0.5134965473948525,0.08160703075957314,0.02197112366603892,0.43188951663527936
020903,021307,Áncash,Mariscal Luzuriaga,Lucma,38.59260776,66.71486024,52.653734,7.0,274.0,2870.0,1141,647,127,26,0.5670464504820333,0.11130587204206836,0.022787028921998246,0.4557405784399649
020904,021304,Áncash,Mariscal Luzuriaga,Fidel Olivas Escudero,51.3170716,77.7590984,64.538085,4.0,71.0,1993.0,479,213,46,12,0.44467640918580376,0.09603340292275574,0.025052192066805846,0.348643006263048
020905,021305,Áncash,Mariscal Luzuriaga,Llama,31.653206200000007,59.7104298,45.68181800000001,8.0,508.0,1015.0,445,144,50,14,0.3235955056179775,0.11235955056179775,0.03146067415730337,0.21123595505617976
020906,021306,Áncash,Mariscal Luzuriaga,Llumpa,41.6445058,68.36095219999999,55.00272899999999,6.0,200.0,6315.0,1887,1098,93,13,0.5818759936406995,0.0492845786963434,0.00688924218335983,0.5325914149443561
020907,021308,Áncash,Mariscal Luzuriaga,Musga,38.20469472,66.19709327999999,52.20089399999999,7.0,292.0,1036.0,528,228,38,18,0.4318181818181818,0.07196969696969698,0.03409090909090909,0.35984848484848486
020908,021303,Áncash,Mariscal Luzuriaga,Eleazar Guzmán Barrón,40.02254744,61.73204055999999,50.87729399999999,7.0,338.0,1421.0,371,153,40,9,0.4123989218328841,0.1078167115902965,0.02425876010781671,0.30458221024258764
021001,021501,Áncash,Pallasca,Cabana,22.98856996,41.94196204,32.465266,11.0,991.0,2588.0,922,120,161,46,0.1301518438177874,0.17462039045553146,0.049891540130151846,-0.04446854663774405
021002,021502,Áncash,Pallasca,Bolognesi,37.76769272,65.67855528,51.723124,7.0,309.0,1017.0,384,90,52,21,0.234375,0.13541666666666666,0.0546875,0.09895833333333334
021003,021503,Áncash,Pallasca,Conchucos,50.12740472,75.23007728,62.678741,4.0,92.0,7850.0,2019,687,196,46,0.34026745913818723,0.09707776126795443,0.022783556215948488,0.2431896978702328
021004,021504,Áncash,Pallasca,Huacaschuque,54.57089184,81.87749816,68.22419500000001,4.0,42.0,532.0,193,70,15,10,0.3626943005181347,0.07772020725388601,0.05181347150259067,0.2849740932642487
021005,021505,Áncash,Pallasca,Huandoval,34.044641799999994,61.0003062,47.522473999999995,8.0,444.0,1082.0,373,60,30,18,0.16085790884718498,0.08042895442359249,0.04825737265415549,0.08042895442359249
021006,021506,Áncash,Pallasca,Lacabamba,49.41466624,77.09459376000001,63.254630000000006,4.0,89.0,517.0,193,66,23,10,0.34196891191709844,0.11917098445595854,0.05181347150259067,0.2227979274611399
021007,021507,Áncash,Pallasca,Llapo,33.85817756,57.91919244,45.888685,8.0,499.0,624.0,238,23,40,9,0.09663865546218488,0.16806722689075632,0.037815126050420166,-0.07142857142857144
021008,021508,Áncash,Pallasca,Pallasca,46.2896946,69.5917034,57.940698999999995,6.0,149.0,2517.0,961,342,149,38,0.3558792924037461,0.1550468262226847,0.03954214360041623,0.2008324661810614
021009,021509,Áncash,Pallasca,Pampas,34.656997759999996,55.36319824,45.010098,8.0,533.0,3697.0,1247,567,87,61,0.454691259021652,0.06976744186046512,0.04891740176423416,0.38492381716118684
021010,021510,Áncash,Pallasca,Santa Rosa,37.318406159999995,63.99774584,50.658075999999994,7.0,347.0,1147.0,426,69,106,26,0.1619718309859155,0.24882629107981222,0.06103286384976526,-0.08685446009389672
021011,021511,Áncash,Pallasca,Tauca,48.74119132,69.80269668,59.271944,5.0,131.0,2800.0,924,126,282,53,0.13636363636363635,0.3051948051948052,0.05735930735930736,-0.16883116883116883
021101,021601,Áncash,Pomabamba,Pomabamba,23.01350272,43.19461528,33.104059,11.0,976.0,14933.0,4846,2160,464,255,0.44572843582335947,0.09574907139909203,0.052620718118035495,0.34997936442426747
021102,021602,Áncash,Pomabamba,Huayllan,39.35732936,59.14797464,49.252652,7.0,382.0,3051.0,1541,793,102,37,0.5146009085009734,0.06619078520441272,0.024010382868267358,0.44841012329656066
021103,021603,Áncash,Pomabamba,Parobamba,38.188890279999995,60.75390772,49.471399,7.0,379.0,6369.0,1489,616,305,64,0.4137004701141706,0.20483546004029551,0.042981867024848894,0.2088650100738751
021104,021604,Áncash,Pomabamba,Quinuabamba,50.97789772,75.82459428,63.401246,4.0,88.0,2322.0,537,195,121,28,0.36312849162011174,0.22532588454376165,0.0521415270018622,0.1378026070763501
021201,021701,Áncash,Recuay,Recuay,17.97116572,31.01709428,24.49413,14.0,1272.0,4527.0,2753,429,384,98,0.15583000363240102,0.13948419905557574,0.03559752996730839,0.016345804576825274
021202,021703,Áncash,Recuay,Cotaparaco,12.94902312,36.140048879999995,24.544535999999997,14.0,1267.0,394.0,319,24,74,9,0.07523510971786834,0.23197492163009403,0.02821316614420063,-0.1567398119122257
021203,021704,Áncash,Recuay,Huayllapampa,25.32887523999999,53.446568760000005,39.387722,10.0,742.0,580.0,342,46,41,12,0.13450292397660818,0.11988304093567251,0.03508771929824561,0.014619883040935672
021204,021706,Áncash,Recuay,Marca,23.701343599999998,48.7836204,36.242481999999995,10.0,863.0,1924.0,570,55,97,33,0.09649122807017543,0.17017543859649123,0.05789473684210526,-0.0736842105263158
021205,021707,Áncash,Recuay,Pampas Chico,17.39101804,27.93484196,22.66293,14.0,1360.0,854.0,449,79,102,5,0.1759465478841871,0.22717149220489977,0.011135857461024499,-0.05122494432071267
021206,021708,Áncash,Recuay,Pararin,17.39101804,27.93484196,22.66293,14.0,1361.0,1716.0,661,154,113,21,0.2329803328290469,0.17095310136157338,0.03177004538577912,0.06202723146747352
021207,021709,Áncash,Recuay,Tapacocha,17.39101804,27.93484196,22.66293,14.0,1362.0,432.0,230,48,32,3,0.20869565217391303,0.1391304347826087,0.013043478260869565,0.06956521739130433
021208,021710,Áncash,Recuay,Ticapampa,17.39101804,27.93484196,22.66293,14.0,1363.0,2743.0,1452,174,220,51,0.11983471074380166,0.15151515151515152,0.03512396694214876,-0.03168044077134986
021209,021705,Áncash,Recuay,Llacllin,17.39101804,27.93484196,22.66293,14.0,1359.0,855.0,559,128,67,12,0.22898032200357782,0.11985688729874776,0.02146690518783542,0.10912343470483006
021210,021702,Áncash,Recuay,Catac,17.97116572,31.01709428,24.49413,14.0,1273.0,4060.0,2434,298,234,91,0.12243221035332785,0.0961380443714051,0.037387017255546426,0.02629416598192276
021301,021801,Áncash,Santa,Chimbote,13.211987719999998,18.27905028,15.745518999999998,16.0,1563.0,216776.0,111516,6324,20643,8939,0.056709351124502316,0.18511245023135695,0.08015890096488397,-0.12840309910685463
021302,021802,Áncash,Santa,Caceres Del Perú,35.055519319999995,53.480726680000004,44.268123,8.0,569.0,4816.0,2269,470,423,93,0.20713970912296165,0.1864257382106655,0.04098721903922433,0.020713970912296154
021303,021804,Áncash,Santa,Macate,44.722889759999994,66.64331023999999,55.683099999999996,6.0,186.0,3275.0,1501,288,454,150,0.19187208527648233,0.30246502331778813,0.09993337774816789,-0.1105929380413058
021304,021805,Áncash,Santa,Moro,10.66955312,29.492620879999997,20.081086999999997,15.0,1425.0,8683.0,4369,507,1719,154,0.11604486152437629,0.3934538796063172,0.035248340581368734,-0.27740901808194096
021305,021806,Áncash,Santa,Nepeña,14.50653528,24.93013672,19.718336,15.0,1442.0,14846.0,7167,1315,990,504,0.18347983814706292,0.13813311008790288,0.0703223105902051,0.04534672805916004
021306,021807,Áncash,Santa,Samanco,11.53268992,31.388266079999998,21.460478,14.0,1394.0,5225.0,2436,189,615,155,0.07758620689655173,0.2524630541871921,0.0636288998357964,-0.1748768472906404
021307,021808,Áncash,Santa,Santa,14.07172804,25.659741959999998,19.865735,15.0,1435.0,22689.0,15054,1641,3439,698,0.10900757273814268,0.22844426730437092,0.046366414242061914,-0.11943669456622824
021308,021803,Áncash,Santa,Coishco,13.96426952,25.01832848,19.491299,15.0,1446.0,17491.0,8287,550,1739,510,0.06636901170508025,0.20984674791842645,0.061542174490165316,-0.1434777362133462
021309,021809,Áncash,Santa,Nuevo Chimbote,7.81321824,11.99852776,9.905873,19.0,1733.0,180252.0,79214,4394,12454,7163,0.055469992678061956,0.15721968338929987,0.09042593480950337,-0.1017496907112379
021401,021901,Áncash,Sihuas,Sihuas,18.12628672,37.57720128,27.851743999999997,12.0,1168.0,5687.0,1650,339,251,95,0.20545454545454545,0.15212121212121213,0.05757575757575758,0.053333333333333316
021402,021903,Áncash,Sihuas,Alfonso Ugarte,41.023134320000004,70.64552768000001,55.834331000000006,6.0,182.0,514.0,180,80,10,1,0.4444444444444444,0.05555555555555555,0.005555555555555556,0.38888888888888884
021403,021905,Áncash,Sihuas,Chingalpo,33.71329868,63.84718932,48.780243999999996,7.0,398.0,916.0,342,91,63,6,0.26608187134502925,0.18421052631578946,0.017543859649122806,0.08187134502923979
021404,021906,Áncash,Sihuas,Huayllabamba,45.32043564,75.09123236,60.205834,5.0,114.0,3701.0,1034,342,71,26,0.3307543520309478,0.06866537717601548,0.025145067698259187,0.2620889748549323
021405,021907,Áncash,Sihuas,Quiches,33.02674496,58.07181704,45.549281,8.0,509.0,2400.0,530,181,65,26,0.34150943396226413,0.12264150943396226,0.04905660377358491,0.21886792452830187
021406,021910,Áncash,Sihuas,Sicsibamba,34.37134816,61.46659984,47.918974,8.0,427.0,1502.0,555,197,100,22,0.35495495495495494,0.18018018018018017,0.03963963963963964,0.17477477477477477
021407,021902,Áncash,Sihuas,Acobamba,52.409366039999995,77.46169796,64.935532,4.0,66.0,1647.0,562,260,41,6,0.4626334519572954,0.07295373665480427,0.010676156583629894,0.3896797153024911
021408,021904,Áncash,Sihuas,Cashapampa,33.4678714,62.81822459999999,48.14304799999999,8.0,420.0,2945.0,849,323,131,12,0.38044758539458184,0.15429917550058891,0.014134275618374558,0.22614840989399293
021409,021908,Áncash,Sihuas,Ragash,45.40528140000001,73.2306566,59.317969000000005,5.0,129.0,2404.0,1134,436,130,20,0.3844797178130511,0.1146384479717813,0.01763668430335097,0.2698412698412698
021410,021909,Áncash,Sihuas,San Juan,51.9936866,72.7869934,62.390339999999995,5.0,98.0,6914.0,2332,921,352,25,0.39493996569468265,0.1509433962264151,0.01072041166380789,0.24399656946826756
021501,022001,Áncash,Yungay,Yungay,21.06545924,36.22794476,28.646701999999998,12.0,1143.0,22302.0,9474,1981,1809,265,0.20909858560270214,0.1909436352121596,0.027971289845894025,0.018154950390542546
021502,022002,Áncash,Yungay,Cascapara,51.02101968,73.98278032,62.501900000000006,4.0,95.0,1698.0,794,219,244,18,0.27581863979848864,0.30730478589420657,0.022670025188916875,-0.031486146095717926
021503,022003,Áncash,Yungay,Mancos,19.2762068,41.58020320000001,30.428205000000005,12.0,1066.0,6881.0,3367,889,607,142,0.26403326403326405,0.18027918027918027,0.04217404217404217,0.08375408375408377
021504,022004,Áncash,Yungay,Matacoto,27.89094076,54.79260323999999,41.34177199999999,9.0,662.0,1522.0,932,209,234,26,0.22424892703862662,0.2510729613733906,0.027896995708154508,-0.026824034334763963
021505,022005,Áncash,Yungay,Quillo,40.88475175999999,77.50458424,59.19466799999999,5.0,132.0,13137.0,4527,2615,744,36,0.5776452396730727,0.16434724983432736,0.007952286282306162,0.4132979898387453
021506,022006,Áncash,Yungay,Ranrahirca,27.313612080000006,52.90455591999999,40.109083999999996,9.0,706.0,2964.0,1685,463,288,70,0.2747774480712166,0.17091988130563798,0.04154302670623145,0.10385756676557864
021507,022007,Áncash,Yungay,Shupluy,40.93387424,66.04816176,53.491018,6.0,246.0,1904.0,974,266,204,17,0.2731006160164271,0.20944558521560575,0.017453798767967144,0.06365503080082136
021508,022008,Áncash,Yungay,Yanama,31.149657320000003,52.12227668,41.635967,9.0,652.0,5361.0,1999,669,246,42,0.33466733366683343,0.12306153076538269,0.021010505252626314,0.21160580290145076
021601,020301,Áncash,Antonio Raimondi,Llamellin,16.537833480000003,33.76833852,25.153086000000002,14.0,1246.0,3413.0,798,275,59,28,0.34461152882205515,0.07393483709273183,0.03508771929824561,0.2706766917293233
021602,020302,Áncash,Antonio Raimondi,Aczo,33.880707720000004,62.796658279999996,48.338683,8.0,411.0,1958.0,528,259,45,9,0.49053030303030304,0.08522727272727272,0.017045454545454544,0.40530303030303033
021603,020303,Áncash,Antonio Raimondi,Chaccho,31.909065999999996,57.356628,44.632847,8.0,551.0,1346.0,436,146,20,7,0.3348623853211009,0.045871559633027525,0.016055045871559634,0.2889908256880734
021604,020304,Áncash,Antonio Raimondi,Chingas,21.328317880000004,42.44358212,31.88595,11.0,1014.0,1946.0,735,261,60,21,0.3551020408163265,0.08163265306122448,0.02857142857142857,0.27346938775510204
021605,020305,Áncash,Antonio Raimondi,Mirgas,41.4847888,65.0783672,53.281577999999996,6.0,250.0,4135.0,1233,675,49,17,0.5474452554744526,0.039740470397404706,0.013787510137875101,0.5077047850770479
021606,020306,Áncash,Antonio Raimondi,San Juan De Rontoy,28.11066928,52.03210472000001,40.071387,9.0,709.0,1152.0,381,195,48,3,0.5118110236220472,0.12598425196850394,0.007874015748031496,0.3858267716535433
